"No.","Time","Source","Destination","Protocol","Length","Info"
"5834","7.568782","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=919, FN=0, Flags=........C, BI=100, SSID=eduroam"
"5837","7.570743","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=63, FN=0, Flags=........C, BI=100, SSID=pas"
"5839","7.572389","Cisco_1b:d5:04","Broadcast","802.11","252","Beacon frame, SN=2365, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"5840","7.574009","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1636, FN=0, Flags=........C, BI=100, SSID=eduroam"
"5844","7.581810","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1862, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"5845","7.584508","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=2366, FN=0, Flags=........C, BI=100, SSID=pas"
"5854","7.593531","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=920, FN=0, Flags=........C, BI=100, SSID=alumnos"
"5861","7.596218","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=4075, FN=0, Flags=........C, BI=100, SSID=alumnos"
"5867","7.598435","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=1637, FN=0, Flags=........C, BI=100, SSID=alumnos"
"5868","7.598958","Cisco_43:ba:c1","Broadcast","802.11","252","Beacon frame, SN=2657, FN=0, Flags=........C, BI=100, SSID=eduroam"
"5883","7.608489","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=4088, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"5884","7.611071","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1638, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"5885","7.611435","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=66, FN=0, Flags=........C, BI=100, SSID=pdi"
"5889","7.618050","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=932, FN=0, Flags=........C, BI=100, SSID=pas"
"5892","7.620654","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=4089, FN=0, Flags=........C, BI=100, SSID=pas"
"5894","7.623543","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1639, FN=0, Flags=........C, BI=100, SSID=pas"
"5895","7.624017","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=67, FN=0, Flags=........C, BI=100, SSID=eduroam"
"5898","7.627701","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=2367, FN=0, Flags=........C, BI=100, SSID=pdi"
"5900","7.635721","Cisco_43:ba:c4","Broadcast","802.11","252","Beacon frame, SN=2659, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"5901","7.637235","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3624, FN=0, Flags=........C, BI=100, SSID=NEO"
"5906","7.645538","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3461, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"5907","7.647960","Cisco_43:ba:c0","Broadcast","802.11","248","Beacon frame, SN=2660, FN=0, Flags=........C, BI=100, SSID=pas"
"5908","7.648403","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=68, FN=0, Flags=........C, BI=100, SSID=alumnos"
"5911","7.659058","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=933, FN=0, Flags=........C, BI=100, SSID=pdi"
"5913","7.661050","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=69, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"5917","7.664147","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1640, FN=0, Flags=........C, BI=100, SSID=pdi"
"5924","7.671319","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=934, FN=0, Flags=........C, BI=100, SSID=eduroam"
"5926","7.672926","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=71, FN=0, Flags=........C, BI=100, SSID=pas"
"5927","7.674022","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=4091, FN=0, Flags=........C, BI=100, SSID=eduroam"
"5928","7.674542","Cisco_1b:d5:04","Broadcast","802.11","252","Beacon frame, SN=2389, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"5929","7.676342","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1641, FN=0, Flags=........C, BI=100, SSID=eduroam"
"5932","7.685454","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1863, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"5936","7.687098","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=2390, FN=0, Flags=........C, BI=100, SSID=pas"
"5938","7.688904","Cisco_43:ba:c5","Broadcast","802.11","248","Beacon frame, SN=2661, FN=0, Flags=........C, BI=100, SSID=pdi"
"5961","7.701157","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=1642, FN=0, Flags=........C, BI=100, SSID=alumnos"
"5973","7.708619","Cisco_9b:54:d4","Broadcast","802.11","252","Beacon frame, SN=961, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"5977","7.711351","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=14, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6004","7.720209","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=962, FN=0, Flags=........C, BI=100, SSID=pas"
"6011","7.723339","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=21, FN=0, Flags=........C, BI=100, SSID=pas"
"6017","7.725619","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1644, FN=0, Flags=........C, BI=100, SSID=pas"
"6018","7.726008","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=73, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6059","7.741618","Cisco_1b:d5:01","Broadcast","802.11","252","Beacon frame, SN=2392, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6060","7.743894","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3627, FN=0, Flags=........C, BI=100, SSID=NEO"
"6063","7.748144","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3462, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"6066","7.751428","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=74, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6069","7.762945","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=75, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6071","7.764005","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=22, FN=0, Flags=........C, BI=100, SSID=pdi"
"6072","7.764460","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=2393, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6078","7.773645","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=964, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6080","7.775803","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=77, FN=0, Flags=........C, BI=100, SSID=pas"
"6082","7.777057","Cisco_1b:d5:04","Broadcast","802.11","252","Beacon frame, SN=2423, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6083","7.777441","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=23, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6086","7.779703","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1646, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6090","7.786634","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1864, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"6092","7.788991","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=2424, FN=0, Flags=........C, BI=100, SSID=pas"
"6094","7.798269","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=965, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6099","7.801049","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=24, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6103","7.803579","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=1647, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6120","7.815591","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1648, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6121","7.816204","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=78, FN=0, Flags=........C, BI=100, SSID=pdi"
"6128","7.825780","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=57, FN=0, Flags=........C, BI=100, SSID=pas"
"6129","7.828108","Cisco_43:ba:c2","Broadcast","802.11","252","Beacon frame, SN=2668, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6130","7.828494","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=79, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6132","7.830081","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1649, FN=0, Flags=........C, BI=100, SSID=pas"
"6133","7.830897","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=2425, FN=0, Flags=........C, BI=100, SSID=pdi"
"6135","7.840507","Cisco_43:ba:c4","Broadcast","802.11","252","Beacon frame, SN=2669, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6136","7.842535","Cisco_1b:d5:01","Broadcast","802.11","252","Beacon frame, SN=2426, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6139","7.849458","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3631, FN=0, Flags=........C, BI=100, SSID=NEO"
"6140","7.850435","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3463, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"6142","7.854257","Cisco_43:ba:c0","Broadcast","802.11","248","Beacon frame, SN=2670, FN=0, Flags=........C, BI=100, SSID=pas"
"6154","7.863603","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=974, FN=0, Flags=........C, BI=100, SSID=pdi"
"6155","7.865910","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=81, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6157","7.866454","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=58, FN=0, Flags=........C, BI=100, SSID=pdi"
"6158","7.867345","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=2427, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6160","7.868857","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1650, FN=0, Flags=........C, BI=100, SSID=pdi"
"6168","7.877981","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=83, FN=0, Flags=........C, BI=100, SSID=pas"
"6173","7.881049","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1651, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6176","7.889073","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1865, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"6178","7.891477","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=2458, FN=0, Flags=........C, BI=100, SSID=pas"
"6181","7.895849","Cisco_43:ba:c5","Broadcast","802.11","248","Beacon frame, SN=2676, FN=0, Flags=........C, BI=100, SSID=pdi"
"6189","7.900796","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=976, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6216","7.916024","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=78, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6221","7.918649","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1653, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6222","7.918985","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=84, FN=0, Flags=........C, BI=100, SSID=pdi"
"6231","7.925242","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=1004, FN=0, Flags=........C, BI=100, SSID=pas"
"6232","7.928086","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=91, FN=0, Flags=........C, BI=100, SSID=pas"
"6233","7.930196","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1654, FN=0, Flags=........C, BI=100, SSID=pas"
"6234","7.930754","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=85, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6235","7.932988","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=2459, FN=0, Flags=........C, BI=100, SSID=pdi"
"6238","7.943581","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3634, FN=0, Flags=........C, BI=100, SSID=NEO"
"6246","7.952820","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3464, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"6256","7.967642","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=87, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6263","7.971596","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1656, FN=0, Flags=........C, BI=100, SSID=pdi"
"6267","7.981599","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=93, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6269","7.982599","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=95, FN=0, Flags=........C, BI=100, SSID=pas"
"6271","7.983440","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1657, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6274","7.994292","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=2496, FN=0, Flags=........C, BI=100, SSID=pas"
"6275","8.003361","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=1007, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6280","8.005794","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=94, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6287","8.008708","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=1658, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6303","8.016378","Cisco_9b:54:d4","Broadcast","802.11","252","Beacon frame, SN=1034, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6308","8.018393","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=107, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6313","8.020922","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1659, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6314","8.021298","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=97, FN=0, Flags=........C, BI=100, SSID=pdi"
"6328","8.030179","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=122, FN=0, Flags=........C, BI=100, SSID=pas"
"6335","8.033301","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1660, FN=0, Flags=........C, BI=100, SSID=pas"
"6336","8.033691","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=98, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6338","8.034661","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=2497, FN=0, Flags=........C, BI=100, SSID=pdi"
"6340","8.042026","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3638, FN=0, Flags=........C, BI=100, SSID=NEO"
"6346","8.048450","Cisco_1b:d5:01","Broadcast","802.11","252","Beacon frame, SN=2498, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6348","8.054962","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3465, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"6352","8.068622","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=1042, FN=0, Flags=........C, BI=100, SSID=pdi"
"6354","8.070916","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=100, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6357","8.072497","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=2499, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6358","8.073519","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1661, FN=0, Flags=........C, BI=100, SSID=pdi"
"6365","8.080806","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=1043, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6367","8.082799","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=102, FN=0, Flags=........C, BI=100, SSID=pas"
"6370","8.085841","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1662, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6379","8.096419","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=2522, FN=0, Flags=........C, BI=100, SSID=pas"
"6380","8.098977","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1867, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"6382","8.105767","Cisco_9b:54:d2","Broadcast","802.11","252","Beacon frame, SN=1044, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6389","8.108486","Cisco_1b:d2:62","Broadcast","802.11","252","Beacon frame, SN=125, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6397","8.111035","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=1663, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6411","8.118797","Cisco_9b:54:d4","Broadcast","802.11","252","Beacon frame, SN=1068, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6419","8.122744","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1664, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6420","8.123338","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=103, FN=0, Flags=........C, BI=100, SSID=pdi"
"6421","8.130079","Cisco_9b:54:d0","Broadcast","802.11","248","Beacon frame, SN=1069, FN=0, Flags=........C, BI=100, SSID=pas"
"6422","8.132582","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=151, FN=0, Flags=........C, BI=100, SSID=pas"
"6425","8.135068","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1665, FN=0, Flags=........C, BI=100, SSID=pas"
"6427","8.135676","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=104, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6431","8.138505","Cisco_1b:d5:05","Broadcast","802.11","248","Beacon frame, SN=2523, FN=0, Flags=........C, BI=100, SSID=pdi"
"6434","8.149808","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3641, FN=0, Flags=........C, BI=100, SSID=NEO"
"6443","8.170940","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=1070, FN=0, Flags=........C, BI=100, SSID=pdi"
"6444","8.172679","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=106, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6447","8.173990","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=2525, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6450","8.176009","Cisco_a9:50:a5","Broadcast","802.11","248","Beacon frame, SN=1666, FN=0, Flags=........C, BI=100, SSID=pdi"
"6458","8.183891","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3468, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"6461","8.184818","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=107, FN=0, Flags=........C, BI=100, SSID=pas"
"6463","8.186004","Cisco_1b:d2:61","Broadcast","802.11","252","Beacon frame, SN=153, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6464","8.186405","Cisco_1b:d5:04","Broadcast","802.11","252","Beacon frame, SN=2543, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6466","8.188330","Cisco_a9:50:a1","Broadcast","802.11","252","Beacon frame, SN=1667, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6469","8.196238","Cisco-Li_b0:b7:56","Broadcast","802.11","312","Beacon frame, SN=1868, FN=0, Flags=........C, BI=100, SSID=ICB-Wifi"
"6470","8.199033","Cisco_1b:d5:00","Broadcast","802.11","248","Beacon frame, SN=2544, FN=0, Flags=........C, BI=100, SSID=pas"
"6481","8.212891","Cisco_a9:50:a2","Broadcast","802.11","252","Beacon frame, SN=1668, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6496","8.225852","Cisco_9a:9d:55","Broadcast","802.11","248","Beacon frame, SN=108, FN=0, Flags=........C, BI=100, SSID=pdi"
"6497","8.226197","Cisco_a9:50:a4","Broadcast","802.11","252","Beacon frame, SN=1669, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6498","8.226626","Cisco_1b:d2:64","Broadcast","802.11","252","Beacon frame, SN=168, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6514","8.235274","Cisco_1b:d2:60","Broadcast","802.11","248","Beacon frame, SN=182, FN=0, Flags=........C, BI=100, SSID=pas"
"6517","8.237452","Cisco_a9:50:a0","Broadcast","802.11","248","Beacon frame, SN=1670, FN=0, Flags=........C, BI=100, SSID=pas"
"6518","8.238063","Cisco_9a:9d:51","Broadcast","802.11","252","Beacon frame, SN=109, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6519","8.252580","Cisco_1b:d5:01","Broadcast","802.11","252","Beacon frame, SN=2546, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6520","8.255244","Cisco-Li_72:e1:78","Broadcast","802.11","135","Beacon frame, SN=3644, FN=0, Flags=........C, BI=100, SSID=NEO"
"6523","8.259871","Cisco-Li_a6:53:7c","Broadcast","802.11","133","Beacon frame, SN=3469, FN=0, Flags=........C, BI=100, SSID=GISUM_W1"
"6524","8.262771","Cisco_9a:9d:52","Broadcast","802.11","252","Beacon frame, SN=110, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6529","8.273521","Cisco_9b:54:d5","Broadcast","802.11","248","Beacon frame, SN=1101, FN=0, Flags=........C, BI=100, SSID=pdi"
"6532","8.274880","Cisco_9a:9d:54","Broadcast","802.11","252","Beacon frame, SN=111, FN=0, Flags=........C, BI=100, SSID=WifiUma"
"6534","8.275940","Cisco_1b:d2:65","Broadcast","802.11","248","Beacon frame, SN=183, FN=0, Flags=........C, BI=100, SSID=pdi"
"6535","8.276351","Cisco_1b:d5:02","Broadcast","802.11","252","Beacon frame, SN=2547, FN=0, Flags=........C, BI=100, SSID=alumnos"
"6541","8.285747","Cisco_9b:54:d1","Broadcast","802.11","252","Beacon frame, SN=1102, FN=0, Flags=........C, BI=100, SSID=eduroam"
"6543","8.287552","Cisco_9a:9d:50","Broadcast","802.11","248","Beacon frame, SN=113, FN=0, Flags=........C, BI=100, SSID=pas"
